,name,title,base_salary,submit_date,start_date,status,city,state,small_company
25460,Citywide Real Estate,Business Intelligence Analyst,71940,2018-03-07,2018-09-06,Certified,Chicago,Illinois,True
25461,Asta Crs,Business Intelligence Analyst,72000,2020-05-14,2020-10-01,Certified,Brighton,Massachusetts,False
25462,Sainstore,Business Intelligence Analyst,72000,2019-03-13,2019-09-08,Certified,Las Vegas,Nevada,True
25463,Streams,Business Intelligence Analyst,72000,2018-05-10,2018-05-21,Certified,Chicago,Illinois,True
25464,California Creative Solutions,Business Intelligence Analyst,72100,2020-06-12,2020-06-22,Certified,Kirkland,Washington,False
25465,Pronto General Agency,Business Intelligence Analyst,72100,2018-01-30,2018-07-30,Certified,Brownsville,Texas,True
25466,Ap Aeronautics,Business Intelligence Analyst,72400,2018-03-14,2018-09-12,Certified,Monee,Illinois,True
25467,Populus Group,Business Intelligence Analyst,72740,2018-03-19,2018-09-16,Certified,Quincy,Massachusetts,False
25468,Best School International,Business Intelligence Analyst,72740,2018-02-16,2018-08-08,Certified,Woburn,Massachusetts,True
25469,Quest Abroad International,Business Intelligence Analyst,72740,2018-02-09,2018-08-11,Certified,Boston,Massachusetts,True
25470,Forward Pathway,Business Intelligence Analyst,73000,2019-03-13,2019-09-06,Certified,New York,New York,True
25471,Alpha Clinical Systems,Business Intelligence Analyst,73000,2018-08-29,2018-09-10,Certified,Richmond,Virginia,False
25472,California Creative Solutions,Business Intelligence Analyst,73100,2020-04-24,2020-10-01,Certified,Ames,Iowa,False
25473,It Automation,Business Intelligence Analyst,73240,2018-03-17,2018-09-01,Certified,Windsor Mill,Maryland,False
